,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1341,2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M
1342,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
1344,2024,MI,FT,Data Engineer,60000,EUR,66666,DE,0,DE,L
1345,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M
1346,2023,EN,FT,Data Science Engineer,95000,CHF,104024,CH,50,CH,S
1347,2023,MI,FT,Data Engineer,57700,USD,57700,US,0,US,M
1348,2024,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
1349,2023,SE,FT,Data Scientist,73100,USD,73100,US,0,US,M
1350,2023,SE,FT,Machine Learning Infrastructure Engineer,221000,USD,221000,US,0,US,M
1351,2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M
1352,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
1353,2023,EN,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M
1354,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
1355,2024,EN,FT,Data Analyst,71000,USD,71000,US,0,US,M
1356,2023,SE,FT,Business Intelligence Engineer,110200,USD,110200,US,100,US,M
1357,2024,SE,FT,Research Scientist,303050,USD,303050,US,0,US,M
1358,2023,MI,FT,Data Manager,63000,USD,63000,US,0,US,L
1360,2021,MI,FT,Data Scientist,52000,EUR,61467,DE,50,AT,M
1361,2023,SE,FT,Business Intelligence Engineer,155000,USD,155000,US,100,US,M
1362,2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M
1364,2023,SE,FT,Analytics Engineer,221300,USD,221300,US,100,US,M
1365,2024,MI,FT,Data Engineer,58300,USD,58300,US,0,US,M
1366,2022,SE,FT,Data Architect,235000,USD,235000,US,100,US,M
1367,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
1368,2024,MI,FT,Data Integration Engineer,100000,USD,100000,US,0,US,M
1369,2024,MI,FT,Machine Learning Engineer,84000,EUR,93333,DE,100,DE,M
1371,2024,SE,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M
1372,2023,SE,FT,Data Scientist,161000,USD,161000,US,0,US,M
1373,2022,SE,FT,Business Data Analyst,100000,USD,100000,US,100,US,L
1374,2024,EN,FT,Data Analyst,120000,USD,120000,US,100,US,M
1376,2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
1377,2024,SE,FT,Data Engineer,316900,USD,316900,US,0,US,M
1378,2024,EN,FT,Data Science,132000,USD,132000,US,0,US,M
1379,2022,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
1380,2024,SE,FT,Data Scientist,84500,USD,84500,US,0,US,M
1381,2023,SE,FT,Data Scientist,181500,USD,181500,US,0,US,M
1382,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
1383,2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
1385,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M
1386,2024,EN,FT,Data Analyst,57300,USD,57300,US,0,US,M
1387,2023,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
1388,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
1389,2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M
1390,2020,MI,FT,Data Scientist,3000000,INR,40481,IN,0,IN,L
1391,2023,MI,FT,Data Scientist,70000,GBP,86128,GB,0,GB,M
1392,2023,EN,FT,Data Engineer,38000,EUR,41027,ES,100,ES,L
1393,2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L
1396,2023,SE,FT,Data Manager,80000,USD,80000,US,0,US,M
1397,2023,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M
1398,2023,SE,FT,Data Science Manager,191765,USD,191765,US,0,US,M
1399,2024,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
1400,2023,EN,FT,Research Scientist,167200,USD,167200,US,0,US,M
1401,2023,SE,FT,Research Engineer,80000,USD,80000,US,0,US,M
1402,2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M
1403,2022,SE,FT,ML Engineer,243000,USD,243000,US,100,US,M
1404,2023,EX,FT,Head of Data,115000,USD,115000,BR,100,BR,M
1405,2024,MI,FT,Data Analytics Manager,178250,USD,178250,US,100,US,M
1406,2023,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M
1407,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
1408,2022,MI,FT,Data Engineer,187000,USD,187000,US,100,US,M
1409,2024,EN,FT,Research Analyst,150000,USD,150000,US,0,US,M
1410,2023,MI,FT,Data Engineer,214300,USD,214300,US,0,US,M
1411,2023,MI,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
1412,2023,MI,FT,BI Data Analyst,70000,USD,70000,EG,100,US,M
1413,2021,SE,FT,AI Scientist,55000,USD,55000,ES,100,ES,L
1414,2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
1415,2023,SE,FT,ML Engineer,291500,USD,291500,US,0,US,M
1416,2023,MI,FT,Data Engineer,185900,USD,185900,US,0,US,M
1417,2023,SE,FT,Data Analyst,138900,USD,138900,US,0,US,M
1418,2024,MI,FT,Data Scientist,145580,USD,145580,US,100,US,M
1419,2023,SE,FT,NLP Engineer,57000,EUR,61541,IT,100,IT,M
1420,2024,MI,FT,Data Engineer,58400,USD,58400,US,0,US,M
1421,2023,SE,FT,Research Engineer,176000,USD,176000,US,100,US,M
1422,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
1423,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M
1424,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M
1425,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
1426,2023,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M
1427,2024,SE,FT,Business Intelligence Engineer,106300,USD,106300,US,0,US,M
1428,2023,SE,FT,Data Strategist,90000,USD,90000,CA,0,CA,M
1429,2023,SE,FT,Business Intelligence Engineer,175000,USD,175000,US,0,US,M
1430,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
1431,2024,MI,FT,Machine Learning Engineer,96411,USD,96411,US,100,US,M
1432,2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L
1433,2024,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M
1434,2023,SE,FT,Research Scientist,151800,USD,151800,US,0,US,M
1435,2023,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M
1436,2024,SE,FT,Data Engineer,52000,GBP,65000,GB,100,GB,M
1437,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
1438,2023,MI,FT,Data Engineer,180000,USD,180000,US,100,US,M
1439,2023,SE,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M
1440,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
1441,2024,SE,FT,Data Engineer,274965,CAD,211511,CA,0,CA,M
1442,2023,MI,FT,Data Analyst,250000,USD,250000,US,0,US,M
1443,2023,SE,FT,Research Engineer,152000,USD,152000,US,0,US,M
1444,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
1445,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
1446,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M
1447,2023,MI,FT,Data Engineer,65000,EUR,70179,FR,100,FR,M
1448,2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
1450,2023,SE,FT,Data Analyst,118000,USD,118000,US,100,US,M
1451,2023,SE,FT,Data Analyst,102000,USD,102000,US,100,US,M
1452,2021,MI,FT,Research Scientist,48000,EUR,56738,FR,50,FR,S
1453,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
1455,2024,SE,FT,Data Science,267900,USD,267900,US,0,US,M
1456,2024,MI,FT,Machine Learning Engineer,210100,USD,210100,US,0,US,M
1458,2024,SE,FT,Business Intelligence Engineer,130000,USD,130000,US,0,US,M
1459,2023,MI,FT,Data Scientist,95490,USD,95490,US,0,US,M
1460,2023,EN,FT,Data Engineer,90000,USD,90000,US,50,CA,L
1461,2022,SE,FT,Data Analyst,120600,USD,120600,US,100,US,M
1462,2022,EN,FT,BI Data Analyst,58000,EUR,60938,DE,0,DE,L
1463,2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M
1464,2024,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
1465,2023,SE,FT,Data Engineer,171500,USD,171500,US,0,US,M
1466,2023,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
1468,2023,SE,FT,Data Analyst,51962,USD,51962,US,0,US,M
1470,2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
1471,2023,SE,FT,Data Engineer,131000,USD,131000,US,0,US,M
1472,2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M
1473,2023,SE,FT,Data Analyst,126500,USD,126500,US,0,US,M
1477,2024,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
1478,2024,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,M
1480,2024,MI,FT,Data Scientist,90700,USD,90700,US,0,US,M
1482,2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
1483,2023,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L
1484,2023,SE,FT,Data Scientist,59000,EUR,63701,CY,50,EE,L
1485,2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M
1487,2023,MI,FT,Data Analyst,57800,USD,57800,US,100,US,M
1488,2024,SE,FT,Data Scientist,72500,USD,72500,US,0,US,M
1489,2023,SE,FT,Analytics Engineer,116000,USD,116000,US,100,US,M
1492,2023,EX,FT,Head of Data,90000,GBP,110736,GB,100,GB,M
1493,2024,SE,FT,AI Engineer,170000,USD,170000,US,100,US,M
1494,2023,SE,FT,Data Analyst,86600,USD,86600,US,100,US,M
1495,2024,SE,FT,Data Scientist,94400,USD,94400,US,100,US,M
1496,2023,SE,FT,AI Engineer,150000,USD,150000,US,100,US,M
1498,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
1499,2024,MI,FT,Data Analyst,77000,USD,77000,US,0,US,M
1500,2023,SE,FT,Data Scientist,287500,USD,287500,US,0,US,M
1502,2023,MI,FT,Data Manager,65000,USD,65000,US,100,US,M
1503,2024,SE,FT,Research Engineer,600000,USD,600000,US,0,US,M
1504,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
1505,2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
1506,2024,SE,FT,AI Engineer,85000,USD,85000,US,100,US,M
1507,2023,SE,FT,Data Engineer,288000,USD,288000,US,100,US,M
1508,2024,EN,FT,Data Science,37120,USD,37120,US,0,US,M
1510,2023,SE,FT,Machine Learning Engineer,98500,USD,98500,US,0,US,M
1511,2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
1512,2024,MI,FT,BI Developer,154800,USD,154800,US,0,US,M
1513,2023,SE,FT,Data Scientist,316000,USD,316000,US,0,US,M
1515,2023,SE,FT,Data Engineer,132192,USD,132192,US,100,US,M
1516,2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
1517,2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M
1518,2023,SE,FT,Machine Learning Engineer,205000,USD,205000,US,0,US,M
1519,2023,SE,FT,Applied Scientist,118500,USD,118500,US,0,US,M
1520,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S
1522,2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
1523,2024,MI,FT,Data Scientist,243800,USD,243800,US,100,US,M
1524,2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
1525,2023,SE,FT,Data Engineer,57826,EUR,62433,IT,100,IT,M
1527,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
1528,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
1530,2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
1531,2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M
1532,2024,MI,FT,Data Scientist,125000,USD,125000,US,0,US,M
1533,2023,SE,FT,Data Scientist,203920,USD,203920,US,0,US,M
1534,2023,SE,FT,Data Engineer,87570,USD,87570,US,0,US,M
1536,2024,EN,FT,Data Scientist,47840,USD,47840,US,0,US,M
1537,2024,SE,FT,Data Scientist,231000,USD,231000,US,100,US,M
1538,2023,EX,FT,Director of Data Science,375500,USD,375500,US,100,US,M
1539,2023,MI,FT,Data Science Consultant,90000,USD,90000,US,0,US,M
1540,2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
1542,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,US,0,US,M
1544,2023,SE,FT,Research Engineer,157250,USD,157250,US,100,US,M
1545,2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L
1546,2024,MI,FT,Data Science Consultant,160000,USD,160000,US,100,US,M
1547,2023,MI,FT,Research Engineer,155000,USD,155000,US,0,US,M
1549,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
1551,2022,MI,CT,Applied Machine Learning Scientist,93000,EUR,97712,IT,100,NL,L
1552,2023,SE,FT,Data Scientist,197000,USD,197000,US,100,US,M
1553,2024,SE,FT,Data Scientist,106605,USD,106605,US,0,US,M
1554,2024,MI,FT,Data Scientist,171240,USD,171240,US,0,US,M
1555,2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
1556,2023,MI,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,M
1557,2024,MI,FT,Data Manager,71500,USD,71500,US,100,US,M
1558,2023,EN,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M
1559,2022,MI,FT,Machine Learning Developer,100000,CAD,76814,CA,100,CA,M
1560,2024,SE,FT,Machine Learning Engineer,212500,USD,212500,US,0,US,M
1562,2023,SE,FT,Research Scientist,273400,USD,273400,US,0,US,M
1563,2023,SE,FT,Data Scientist,275500,USD,275500,US,0,US,M
1564,2023,MI,FT,Analytics Engineer,100000,USD,100000,US,0,US,M
1565,2023,MI,FT,Data Analyst,111000,USD,111000,US,0,US,M
1566,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
1567,2023,EX,FT,Head of Data Science,230000,USD,230000,US,0,US,M
1568,2023,MI,FT,Business Intelligence Engineer,34160,GBP,42030,GB,0,GB,M
1569,2023,MI,FT,Business Intelligence Developer,140000,USD,140000,US,100,US,M
1570,2022,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M
1571,2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
1572,2024,SE,FT,Data Analyst,102000,USD,102000,US,0,US,M
1573,2023,SE,FT,Data Engineer,224500,USD,224500,US,0,US,M
1574,2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
1575,2024,SE,FT,Analytics Engineer,145000,USD,145000,US,100,US,M
1576,2023,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
1577,2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M
1578,2024,SE,FT,AI Architect,173000,USD,173000,US,0,US,M
1580,2023,SE,FT,Data Architect,67200,USD,67200,US,0,US,M
1582,2024,EX,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
1583,2023,SE,FT,Data Analyst,133300,USD,133300,US,100,US,M
1586,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
1587,2023,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M
1588,2023,MI,FT,Data Architect,90000,USD,90000,US,100,US,M
1589,2024,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
1590,2023,MI,FT,Financial Data Analyst,130000,USD,130000,US,100,US,L
1591,2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M
1592,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
1593,2024,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M
1594,2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S
1596,2023,SE,FT,Data Scientist,142200,USD,142200,US,0,US,M
1598,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
1599,2023,SE,FT,Data Analyst,113600,USD,113600,US,0,US,M
1600,2024,SE,FT,Data Scientist,93400,USD,93400,US,0,US,M
1602,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M
1603,2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
1604,2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
1605,2023,SE,FT,Business Intelligence Analyst,124400,USD,124400,US,100,US,M
1606,2024,MI,FT,Business Intelligence Engineer,89500,USD,89500,US,100,US,M
1607,2023,SE,FT,BI Analyst,130800,USD,130800,US,100,US,M
1608,2024,SE,FT,Computer Vision Engineer,183000,USD,183000,US,100,US,M
1609,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M
1611,2023,EN,FT,Data Analyst,58400,USD,58400,US,0,US,M
1613,2023,MI,FT,Decision Scientist,204500,USD,204500,US,0,US,M
1618,2023,SE,FT,Data Analyst,210000,USD,210000,US,100,US,M
1620,2023,SE,FT,Data Engineer,143000,USD,143000,US,100,US,M
1621,2024,EN,FT,Data Analyst,68000,USD,68000,US,0,US,M
1622,2023,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
1624,2023,SE,FT,ML Engineer,135000,USD,135000,US,0,US,M
1626,2023,SE,FT,Machine Learning Engineer,237400,USD,237400,GB,0,GB,M
1628,2023,MI,FT,Data Engineer,181700,USD,181700,US,0,US,M
1629,2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M
1630,2024,SE,FT,ML Engineer,200070,USD,200070,CA,0,CA,M
1632,2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M
1633,2023,EN,FT,Data Analyst,60000,USD,60000,US,0,US,M
1634,2024,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M
1635,2023,SE,FT,Data Engineer,105700,USD,105700,US,100,US,M
1636,2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
1638,2023,SE,FT,Data Analyst,280000,USD,280000,US,0,US,M
1639,2022,SE,FT,Data Specialist,110000,USD,110000,US,0,US,M
1640,2020,SE,FT,Machine Learning Manager,157000,CAD,117104,CA,50,CA,L
1641,2023,EX,FT,Head of Data,204500,USD,204500,US,0,US,M
1642,2023,EN,FT,Data Scientist,65000,USD,65000,US,0,US,M
1643,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
1644,2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M
1645,2023,SE,FT,Data Engineer,238000,USD,238000,US,0,US,M
1646,2024,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
1647,2024,SE,FT,ML Engineer,189400,USD,189400,US,0,US,M
1648,2023,MI,FT,Data Manager,167000,USD,167000,US,0,US,M
1649,2023,SE,FT,Head of Data,226500,USD,226500,US,100,US,M
1651,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
1652,2023,SE,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M
1653,2024,MI,FT,Data Product Manager,250000,USD,250000,US,0,US,M
1654,2023,SE,FT,Machine Learning Scientist,233500,USD,233500,US,0,US,M
1655,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
1657,2023,SE,FT,Data Engineer,184800,USD,184800,US,0,US,M
1660,2023,EN,FT,Data Analyst,131600,USD,131600,US,100,US,M
1661,2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M
1662,2024,MI,FT,Data Analyst,85000,USD,85000,US,100,US,M
1663,2024,SE,FT,Machine Learning Engineer,201400,USD,201400,US,0,US,M
1664,2023,SE,FT,Data Analyst,166500,USD,166500,US,0,US,M
1665,2023,EN,FT,Business Intelligence Analyst,78800,USD,78800,US,0,US,M
1666,2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M
1668,2024,SE,FT,Machine Learning Engineer,216000,USD,216000,US,0,US,M
1669,2023,SE,FT,Data Analyst,98000,USD,98000,US,0,US,M
1670,2024,MI,FT,Business Intelligence Analyst,78300,USD,78300,US,0,US,M
1671,2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
1672,2023,SE,FT,Data Architect,306000,USD,306000,US,100,US,M
1673,2023,SE,FT,AI Programmer,120000,USD,120000,CA,100,FR,M
1674,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
1676,2024,MI,FT,Data Engineer,133000,USD,133000,AU,0,AU,M
1677,2023,SE,FT,Data Architect,92000,USD,92000,GB,100,GB,M
1678,2024,SE,FT,Data Engineer,139810,USD,139810,US,0,US,M
1679,2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
1680,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
1681,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
1682,2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M
1683,2022,MI,FT,Data Scientist,70000,GBP,86193,GB,0,GB,M
1684,2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
1686,2023,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
1687,2023,MI,FT,Data Scientist,35000,GBP,43064,GB,0,GB,M
1688,2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
1690,2023,MI,FT,Product Data Analyst,1350000,INR,16417,IN,100,IN,L
1691,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
1692,2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M
1693,2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M
1695,2024,MI,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M
1697,2023,SE,FT,Data Analyst,35000,GBP,43064,CF,100,CF,M
1699,2023,SE,FT,Machine Learning Engineer,169000,USD,169000,US,0,US,M
1700,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
1701,2023,SE,FT,Machine Learning Engineer,189000,USD,189000,US,100,US,M
1702,2024,SE,FT,Business Intelligence Analyst,72600,USD,72600,US,0,US,M
1703,2024,SE,FT,Data Engineer,191311,USD,191311,US,100,US,M
1704,2023,SE,FT,AI Engineer,350000,USD,350000,US,0,US,M
1706,2023,MI,FT,Research Engineer,193500,USD,193500,US,0,US,M
1707,2024,MI,FT,Data Engineer,129600,USD,129600,US,100,US,M
1709,2023,SE,FT,Data Science,115000,USD,115000,US,100,US,M
1710,2022,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
1712,2022,SE,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
1713,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M
1714,2023,MI,FT,Data Scientist,183200,USD,183200,US,0,US,M
1715,2023,SE,FT,ML Engineer,305000,USD,305000,US,0,US,M
1716,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
1717,2024,MI,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
1720,2024,MI,FT,Data Science Consultant,70000,USD,70000,US,100,US,M
1721,2023,SE,FT,Data Analyst,82500,USD,82500,US,0,US,M
1722,2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
1723,2024,MI,FT,Data Analyst,40000,GBP,50000,GB,0,GB,M
1724,2023,SE,FT,Data Quality Analyst,82000,USD,82000,US,0,US,M
1725,2023,MI,FT,Data Manager,132300,USD,132300,US,0,US,M
1726,2023,MI,FT,Data Science Lead,129300,USD,129300,US,0,US,M
1727,2024,SE,FT,Data Scientist,144500,USD,144500,US,0,US,M
1728,2023,MI,FT,Analytics Engineer,165000,USD,165000,US,0,US,M
1729,2024,MI,FT,Machine Learning Engineer,135200,USD,135200,US,0,US,M
1730,2023,SE,FT,Data Scientist,168000,USD,168000,US,0,US,M
1731,2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M
1732,2024,MI,FT,Prompt Engineer,240960,USD,240960,US,0,US,M
1733,2024,EN,FT,Data Analyst,92700,USD,92700,US,100,US,M
1734,2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
1738,2023,SE,FT,Analytics Engineer,95000,USD,95000,US,0,US,M
1739,2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
1740,2024,SE,FT,Machine Learning Scientist,175000,USD,175000,US,0,US,M
1741,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
1742,2023,SE,FT,Data Specialist,60000,USD,60000,US,0,US,M
1743,2023,SE,FT,Data Architect,166375,USD,166375,US,0,US,M
1744,2023,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M
1745,2024,MI,FT,Data Engineer,89000,USD,89000,US,0,US,M
1746,2024,SE,FT,Data Scientist,60000,EUR,66666,ES,0,ES,M
1747,2024,SE,FT,Data Science,172500,USD,172500,US,0,US,M
1748,2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M
1749,2023,SE,FT,Data Scientist,105000,USD,105000,CA,0,CA,M
1751,2024,MI,FT,Business Intelligence,207600,USD,207600,US,0,US,M
1753,2023,SE,FT,Business Intelligence Engineer,142000,USD,142000,US,0,US,M
1754,2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M
1755,2023,SE,FT,Principal Data Scientist,80000,EUR,86374,ES,100,ES,L
1756,2024,SE,FT,Robotics Software Engineer,282000,USD,282000,US,0,US,M
1757,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
1758,2024,MI,FT,Data Scientist,75705,USD,75705,US,0,US,M
1759,2023,SE,FT,Machine Learning Engineer,124000,USD,124000,CA,0,CA,M
1760,2024,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M
1761,2023,SE,FT,Data Architect,150000,USD,150000,US,0,US,M
